id,created,superceded_id,valid,valid_id,status_dendrite,status_axon,strategy_dendrite,strategy_axon,pt_supervoxel_id,pt_root_id,pt_position,soma_x_um,soma_y_um,soma_z_um
3501,2025-03-28 15:51:16.812380+00:00,,True,864691136118359716,True,True,dendrite_extended,axon_partially_extended,90159679337994436,864691136118359716,[184720 190048  20499],738.88,760.192,819.96
3506,2025-03-28 16:07:37.660369+00:00,,True,864691135755605197,False,True,none,axon_fully_extended,115360348541846361,864691135755605197,[368129 254552  21556],1472.516,1018.208,862.24
3507,2025-03-28 16:07:37.679011+00:00,,True,864691135119335645,False,True,none,axon_fully_extended,115149379614095456,864691135119335645,[366182 255283  20564],1464.728,1021.132,822.56
3510,2025-03-28 16:07:37.739073+00:00,,True,864691135782873936,False,True,none,axon_fully_extended,79394704923600316,864691135782873936,[106443 200769  23388],425.772,803.076,935.52
3511,2025-03-28 16:07:37.756550+00:00,,True,864691134966249759,False,True,none,axon_fully_extended,99946775195947029,864691134966249759,[255638 233537  14850],1022.552,934.148,594.0
3512,2025-03-28 16:07:37.772438+00:00,,True,864691136927366986,False,True,none,axon_fully_extended,105365376266733456,864691136927366986,[295224 234930  27160],1180.896,939.72,1086.4
3513,2025-03-28 16:07:37.790511+00:00,,True,864691136091233847,False,True,none,axon_fully_extended,102128756021268579,864691136091233847,[271603 237429  14850],1086.412,949.716,594.0
3514,2025-03-28 16:07:37.809188+00:00,,True,864691135685030130,False,True,none,axon_fully_extended,100225844990969161,864691135685030130,[258033 215609  14850],1032.132,862.436,594.0
3517,2025-04-02 16:01:20.831689+00:00,,True,864691135493077855,True,True,dendrite_extended,axon_partially_extended,92914574977688139,864691135493077855,[204816 268048  24582],819.264,1072.192,983.28
3518,2025-04-02 16:01:20.832646+00:00,,True,864691135755693261,True,True,dendrite_extended,axon_partially_extended,90733143707295627,864691135755693261,[188576 268384  23475],754.304,1073.536,939.0
3519,2025-04-02 16:01:20.833395+00:00,,True,864691136620397965,True,True,dendrite_extended,axon_partially_extended,92000056248765421,864691136620397965,[198128 270400  25565],792.512,1081.6,1022.6
3520,2025-04-02 16:01:20.834129+00:00,,True,864691135119409885,True,True,dendrite_extended,axon_partially_extended,90310794071693960,864691135119409885,[185824 267072  25428],743.296,1068.288,1017.12
3521,2025-04-02 16:01:20.834836+00:00,,True,864691136274786494,True,True,dendrite_extended,axon_partially_extended,91506787844694886,864691136274786494,[194416 264944  25353],777.664,1059.776,1014.12
4743,2026-02-21 19:27:59.849056+00:00,,True,864691136211385020,True,True,dendrite_extended,axon_fully_extended,90646900562424056,864691136211385020,[188208 150128  21664],752.832,600.512,866.56
3529,2025-04-20 17:32:58.361811+00:00,,True,864691135441799752,True,True,dendrite_extended,axon_fully_extended,91346396048860133,864691135441799752,[193152 118976  21021],772.608,475.904,840.84
3530,2025-04-20 17:35:31.119866+00:00,,True,864691135952122147,True,True,dendrite_extended,axon_fully_extended,112175063088115757,864691135952122147,[344768 115350  19786],1379.072,461.4,791.44
3531,2025-04-20 17:38:03.270650+00:00,,True,864691136521831825,True,True,dendrite_extended,axon_fully_extended,109368765749515987,864691136521831825,[324588 177956  19221],1298.352,711.824,768.84
3532,2025-04-20 17:43:35.289669+00:00,,True,864691135855890478,True,True,dendrite_extended,axon_fully_extended,84591134382832426,864691135855890478,[144072 119965  24049],576.288,479.86,961.96
3533,2025-04-20 18:01:25.011988+00:00,,True,864691135082864887,True,True,dendrite_extended,axon_fully_extended,106552435166206532,864691135082864887,[303659 166262  17349],1214.636,665.048,693.96
3534,2025-04-20 18:04:44.565502+00:00,,True,864691135801604706,True,True,dendrite_extended,axon_fully_extended,111051637149688258,864691135801604706,[336825 133707  20386],1347.3,534.828,815.44
3535,2025-04-20 18:23:11.458689+00:00,,True,864691135779297981,True,True,dendrite_extended,axon_partially_extended,90580723706717010,864691135779297981,[187600 180944  22001],750.4,723.776,880.04
3536,2025-04-20 18:27:21.349732+00:00,,True,864691136967869902,True,True,dendrite_extended,axon_partially_extended,89320064972687098,864691136967869902,[178704 225616  22156],714.816,902.464,886.24
3537,2025-04-20 18:50:51.927470+00:00,,True,864691135388828033,True,True,dendrite_extended,axon_partially_extended,90444865435207129,864691135388828033,[186608 217536  22821],746.432,870.144,912.84
3538,2025-04-20 18:53:22.919516+00:00,,True,864691135350542039,True,True,dendrite_extended,axon_fully_extended,88473509805848805,864691135350542039,[172368 209936  22622],689.472,839.744,904.88
3539,2025-04-20 18:55:30.998928+00:00,,True,864691135773776459,True,True,dendrite_extended,axon_partially_extended,90939989331973993,864691135773776459,[190208 236352  23153],760.832,945.408,926.12
3540,2025-04-20 18:59:11.412809+00:00,,True,864691135577135390,True,True,dendrite_extended,axon_partially_extended,90728470648250812,864691135577135390,[188624 233168  22038],754.496,932.672,881.52
3542,2025-04-20 19:09:52.756113+00:00,,True,864691135503836253,True,True,dendrite_extended,axon_partially_extended,94237836752233945,864691135503836253,[214448 166000  21225],857.792,664.0,849.0
4744,2026-02-21 19:27:59.869253+00:00,,True,864691135277501669,True,True,dendrite_extended,axon_fully_extended,91281112613403048,864691135277501669,[192880 156384  21831],771.52,625.536,873.24
3546,2025-04-20 19:17:28.276424+00:00,,True,864691136390474359,True,True,dendrite_extended,axon_fully_extended,89941288908184714,864691136390474359,[182993 135610  21130],731.972,542.44,845.2
3547,2025-04-20 19:19:58.676107+00:00,,True,864691135878154067,True,True,dendrite_extended,axon_fully_extended,92974429306468481,864691135878154067,[205280 189984  22086],821.12,759.936,883.44
3548,2025-04-20 19:23:48.488896+00:00,,True,864691136380757461,True,True,dendrite_extended,axon_fully_extended,89595973605053445,864691136380757461,[180368 184256  21942],721.472,737.024,877.68
3549,2025-04-20 19:30:37.235141+00:00,,True,864691136022214648,True,True,dendrite_extended,axon_partially_extended,95855492765000540,864691136022214648,[225872 159536  17777],903.488,638.144,711.08
3550,2025-04-20 19:31:35.343150+00:00,,True,864691135569902316,True,True,dendrite_extended,axon_partially_extended,99372762614869031,864691135569902316,[251584 151072  24144],1006.336,604.288,965.76
3555,2025-04-21 16:29:39.064869+00:00,,True,864691135640929595,True,True,dendrite_extended,axon_partially_extended,91573720279725884,864691135640929595,[194928 239328  22970],779.712,957.312,918.8
3556,2025-04-21 16:29:39.122993+00:00,,True,864691135157619556,True,True,dendrite_extended,axon_partially_extended,84316255938722723,864691135157619556,[142272 169104  19714],569.088,676.416,788.56
3559,2025-04-21 16:29:39.199940+00:00,,True,864691135839577235,True,True,dendrite_extended,axon_partially_extended,91003966762268763,864691135839577235,[190864 188784  20152],763.456,755.136,806.08
3561,2025-04-21 16:29:39.245999+00:00,,True,864691136968109774,True,True,dendrite_extended,axon_partially_extended,89948504453494318,864691136968109774,[182848 189392  21379],731.392,757.568,855.16
3563,2025-04-21 16:29:39.288135+00:00,,True,864691135124209447,True,True,dendrite_extended,axon_partially_extended,90938683528110405,864691135124209447,[190352 226944  22497],761.408,907.776,899.88
4745,2026-02-21 19:27:59.888492+00:00,,True,864691136453419007,True,True,dendrite_extended,axon_fully_extended,90856357460463313,864691136453419007,[189888 137536  21190],759.552,550.144,847.6
4746,2026-02-21 19:27:59.907242+00:00,,True,864691136111478712,True,True,dendrite_extended,axon_fully_extended,88459696923033940,864691136111478712,[172256 107072  20992],689.024,428.288,839.68
3570,2025-04-21 16:29:39.461344+00:00,,True,864691135587371132,True,True,dendrite_clean,axon_partially_extended,88323082670416245,864691135587371132,[171248 137712  21493],684.992,550.848,859.72
3571,2025-04-21 16:29:39.487107+00:00,,True,864691135646481135,True,True,dendrite_extended,axon_partially_extended,93603075281328238,864691135646481135,[209808 155216  23901],839.232,620.864,956.04
3572,2025-04-21 16:29:39.512493+00:00,,True,864691135698016410,True,True,dendrite_extended,axon_partially_extended,98738756722982192,864691135698016410,[247040 146096  24550],988.16,584.384,982.0
3573,2025-04-21 16:29:39.530282+00:00,,True,864691136275894285,True,True,dendrite_clean,axon_partially_extended,88396475071099877,864691136275894285,[171728 159968  21088],686.912,639.872,843.52
3574,2025-04-21 16:29:39.549816+00:00,,True,864691135779305405,True,True,dendrite_extended,axon_partially_extended,90871544867350903,864691135779305405,[189504 250736  24176],758.016,1002.944,967.04
3575,2025-04-21 16:29:39.567804+00:00,,True,864691136067382936,True,True,dendrite_clean,axon_partially_extended,90016261723242258,864691136067382936,[183552 169792  20241],734.208,679.168,809.64
3576,2025-04-21 16:29:39.586419+00:00,,True,864691136067404440,True,True,dendrite_extended,axon_partially_extended,94522748038587389,864691136067404440,[216400 191344  24032],865.6,765.376,961.28
3578,2025-04-21 16:29:39.626666+00:00,,True,864691135584019053,True,True,dendrite_extended,axon_partially_extended,90295606396048401,864691135584019053,[185568 153872  20140],742.272,615.488,805.6
3579,2025-04-21 16:29:39.646983+00:00,,True,864691135750642473,True,True,dendrite_extended,axon_partially_extended,91570559116360958,864691135750642473,[194864 216128  22205],779.456,864.512,888.2
3580,2025-04-21 16:29:39.666760+00:00,,True,864691136335689907,True,True,dendrite_extended,axon_partially_extended,94729043571844833,864691136335689907,[217840 155616  21123],871.36,622.464,844.92
3582,2025-04-21 16:29:39.709648+00:00,,True,864691135941708033,True,True,dendrite_extended,axon_partially_extended,98389180140419119,864691135941708033,[244368 162704  19586],977.472,650.816,783.44
3583,2025-04-21 16:29:39.728980+00:00,,True,864691135866396798,True,True,dendrite_extended,axon_partially_extended,99020849570687634,864691135866396798,[249008 150288  19671],996.032,601.152,786.84
3584,2025-04-21 16:29:39.747651+00:00,,True,864691136953677535,True,True,dendrite_extended,axon_partially_extended,95714412484464067,864691136953677535,[225056 156944  23836],900.224,627.776,953.44
3585,2025-04-21 16:29:39.766681+00:00,,True,864691135339729126,True,True,dendrite_extended,axon_partially_extended,93108981639686411,864691135339729126,[205952 143984  19368],823.808,575.936,774.72
4747,2026-02-21 19:27:59.927062+00:00,,True,864691135886130288,True,True,dendrite_extended,axon_fully_extended,88253813571803522,864691135886130288,[170656 145840  22281],682.624,583.36,891.24
3589,2025-04-21 16:29:39.850683+00:00,,True,864691136813937267,True,True,dendrite_clean,axon_partially_extended,90783514681151430,864691136813937267,[189280 119376  20359],757.12,477.504,814.36
3590,2025-04-21 16:29:39.869715+00:00,,True,864691135309290822,True,True,dendrite_clean,axon_partially_extended,88393451548474329,864691135309290822,[171856 137824  22239],687.424,551.296,889.56
3591,2025-04-21 16:29:39.886805+00:00,,True,864691136913993713,True,True,dendrite_extended,axon_partially_extended,87763019136116567,864691136913993713,[167440 159344  22843],669.76,637.376,913.72
3592,2025-04-21 16:29:39.909243+00:00,,True,864691135584008045,True,True,dendrite_extended,axon_partially_extended,90505819275232161,864691135584008045,[187056 147616  20023],748.224,590.464,800.92
3594,2025-04-21 16:29:39.945610+00:00,,True,864691135405337326,True,True,dendrite_extended,axon_partially_extended,90999637301018902,864691135405337326,[190560 156720  19128],762.24,626.88,765.12
3595,2025-04-21 16:29:39.964175+00:00,,True,864691136118370724,True,True,dendrite_extended,axon_partially_extended,87902863338352452,864691136118370724,[168096 152432  23318],672.384,609.728,932.72
3596,2025-04-21 16:29:39.983104+00:00,,True,864691134887026938,True,True,dendrite_extended,axon_partially_extended,87974400380580497,864691134887026938,[168656 161344  23687],674.624,645.376,947.48
3600,2025-04-21 16:29:40.061446+00:00,,True,864691135339729894,True,True,dendrite_extended,axon_partially_extended,96558905932864387,864691135339729894,[231056 157584  22404],924.224,630.336,896.16
3602,2025-04-21 16:29:40.109080+00:00,,True,864691135867644805,True,True,dendrite_extended,axon_partially_extended,90861511488208084,864691135867644805,[189856 176016  21620],759.424,704.064,864.8
3605,2025-04-21 16:29:40.165425+00:00,,True,864691135809954845,True,True,dendrite_extended,axon_partially_extended,90931536635158678,864691135809954845,[190368 173424  21738],761.472,693.696,869.52
3606,2025-04-21 16:29:40.182730+00:00,,True,864691135493079135,True,True,dendrite_extended,axon_partially_extended,92348120130156658,864691135493079135,[200272 242176  23479],801.088,968.704,939.16
3607,2025-04-21 16:29:40.202738+00:00,,True,864691135993767617,True,True,dendrite_extended,axon_partially_extended,91293550973038486,864691135993767617,[192560 249424  22976],770.24,997.696,919.04
3608,2025-04-21 16:29:40.220901+00:00,,True,864691135566657623,True,True,dendrite_extended,axon_partially_extended,91505207162533384,864691135566657623,[194336 253536  24343],777.344,1014.144,973.72
3609,2025-04-21 16:29:40.238793+00:00,,True,864691135164434989,True,True,dendrite_extended,axon_partially_extended,89465269428261699,864691135164434989,[179648 258768  23597],718.592,1035.072,943.88
3610,2025-04-21 16:29:40.253388+00:00,,True,864691136968094158,True,True,dendrite_extended,axon_partially_extended,88967602776531000,864691136968094158,[176080 220928  22152],704.32,883.712,886.08
3611,2025-04-21 16:29:40.269220+00:00,,True,864691136664680926,True,True,dendrite_extended,axon_partially_extended,90586152477955835,864691136664680926,[187680 221552  21218],750.72,886.208,848.72
3612,2025-04-21 16:29:40.284580+00:00,,True,864691135566649431,True,True,dendrite_extended,axon_partially_extended,90447339269104531,864691135566649431,[186816 235856  22184],747.264,943.424,887.36
3613,2025-04-21 16:29:40.300403+00:00,,True,864691136177129478,True,True,dendrite_extended,axon_partially_extended,88119741872481362,864691136177129478,[170016 195360  22108],680.064,781.44,884.32
3614,2025-04-21 16:29:40.317714+00:00,,True,864691135750649129,True,True,dendrite_extended,axon_partially_extended,94236393643414314,864691135750649129,[214496 155024  21399],857.984,620.096,855.96
3616,2025-04-21 16:29:40.351322+00:00,,True,864691135212086720,True,True,dendrite_extended,axon_partially_extended,92068912963055303,864691135212086720,[198224 259040  23805],792.896,1036.16,952.2
3617,2025-04-21 16:29:40.366822+00:00,,True,864691136814025587,True,True,dendrite_extended,axon_partially_extended,92907840536110085,864691136814025587,[204528 217920  25116],818.112,871.68,1004.64
